Date,week_open,week_high,week_low,week_close,week_adj close,week_volume,week_smma_2,week_smma_2_1d_previous,week_smma_2_2d_previous,week_smma_2_1d_change,week_smma_2_2d_change,week_stay_up,week_stay_down,week_change_up,week_change_down,week_bars_since_change_up,week_bars_since_change_down,week_lowlow,week_lowhigh,week_highlow,week_highhigh,week_change_up_bar,week_change_down_bar,week_change_up_idx,week_change_down_idx,week_direction,week_1d_prev_lowlow,week_1d_prev_lowhigh,week_1d_prev_highlow,week_1d_prev_highhigh,week_prevlowlow,week_prevlowhigh,week_prevhighlow,week_prevhighhigh
2005-10-10,21.357106695264356,21.565191880072067,20.267496364457696,20.725282999999997,20.725282999999997,7275510.0,20.68,20.64,20.12,0.03999999999999915,0.5199999999999996,1,0,0,0,3,4,17.675891180915816,21.376021350632314,17.57071499976605,22.47320566451613,0,0,169,167.0,1,17.675891180915816,21.376021350632314,17.57071499976605,22.47320566451613,17.675891180915816,19.548655822335398,19.23085220681259,21.376021350632314
2005-10-17,20.81986572386564,23.88439419509645,20.49449521131928,21.973793,21.973793,54514590.0,21.33,20.68,20.64,0.6499999999999986,0.03999999999999915,1,0,0,0,4,5,17.675891180915816,21.376021350632314,22.54394473245121,26.2728336146061,0,0,169,,1,17.675891180915816,21.376021350632314,17.57071499976605,22.47320566451613,17.675891180915816,19.548655822335398,17.57071499976605,22.47320566451613
2005-10-24,22.19701725898997,22.503470795494547,20.819870967650807,21.185667000000002,21.185667000000002,35698848.0,21.26,21.33,20.68,-0.06999999999999673,0.6499999999999986,0,0,0,1,5,1,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547,0,173,169,173.0,-1,17.675891180915816,21.376021350632314,22.54394473245121,26.2728336146061,17.675891180915816,19.548655822335398,22.54394473245121,26.2728336146061
2005-10-31,21.27765908551116,22.985467977929876,21.065681606739748,22.197554,22.197554,11249838.0,21.73,21.26,21.33,0.46999999999999886,-0.06999999999999673,0,0,1,0,1,2,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,164,172,174,172.0,1,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-11-07,22.425531001622634,22.75749525313697,21.63761899843813,22.017574,22.017574,12603282.0,21.87,21.73,21.26,0.14000000000000057,0.46999999999999886,1,0,0,0,2,3,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,0,0,174,172.0,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-11-14,22.157563400912466,23.83737370398421,21.865588570015724,23.097456,23.097456,19426326.0,22.48,21.87,21.73,0.6099999999999994,0.14000000000000057,1,0,0,0,3,4,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,0,0,174,172.0,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-11-21,23.165446844103318,23.437416878597972,22.269552866487935,23.297438,23.297438,16131246.0,22.89,22.48,21.87,0.41000000000000014,0.6099999999999994,1,0,0,0,4,5,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,0,0,174,172.0,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-11-28,23.397426194589887,24.6652844420471,22.729496277384676,23.625395,23.625395,21928554.0,23.26,22.89,22.48,0.370000000000001,0.41000000000000014,1,0,0,0,5,6,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,0,0,174,172.0,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-12-05,23.59740168397377,25.929149593457993,22.92947816132385,25.265221,25.265221,29678844.0,24.26,23.26,22.89,1.0,0.370000000000001,1,0,0,0,6,7,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,0,0,174,172.0,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-12-12,25.465196713447714,26.249105697442044,24.389314695136328,25.229221,25.229221,19308264.0,24.75,24.26,23.26,0.48999999999999844,1.0,1,0,0,0,7,8,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,0,0,174,172.0,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,20.819870967650807,22.503470795494547
2005-12-19,25.329208326813482,26.92903606586006,25.217219873222014,26.757054999999998,26.757054999999998,22501278.0,25.75,24.75,24.26,1.0,0.48999999999999844,1,0,0,0,8,9,17.675891180915816,23.88439419509645,27.738941860544216,29.621939672446068,0,0,174,,1,17.675891180915816,23.88439419509645,22.54394473245121,26.2728336146061,17.675891180915816,21.376021350632314,22.54394473245121,26.2728336146061
2005-12-26,26.877041311145806,28.27688216962816,25.46519822588523,28.116903000000004,28.116903000000004,18521706.0,26.93,25.75,24.75,1.1799999999999997,1.0,1,0,0,0,9,10,17.675891180915816,23.88439419509645,27.738941860544216,29.621939672446068,0,0,174,,1,17.675891180915816,23.88439419509645,27.738941860544216,29.621939672446068,17.675891180915816,21.376021350632314,22.54394473245121,26.2728336146061
2006-01-02,28.128903318648764,28.956812151490865,27.284994430754843,28.556856,28.556856,28025610.0,27.75,26.93,25.75,0.8200000000000003,1.1799999999999997,1,0,0,0,10,11,17.675891180915816,23.88439419509645,27.738941860544216,29.621939672446068,0,0,174,,1,17.675891180915816,23.88439419509645,27.738941860544216,29.621939672446068,17.675891180915816,21.376021350632314,22.54394473245121,26.2728336146061
2006-01-09,28.796835391990374,30.128689868907472,28.596857368434886,29.548752,29.548752,22806048.0,28.65,27.75,26.93,0.8999999999999986,0.8200000000000003,1,0,0,0,11,12,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,0,0,174,,1,17.675891180915816,23.88439419509645,27.738941860544216,29.621939672446068,17.675891180915816,21.376021350632314,27.738941860544216,29.621939672446068
2006-01-16,29.464760238212918,31.968482863041878,28.34487771841463,29.116806,29.116806,25335306.0,28.88,28.65,27.75,0.23000000000000043,0.8999999999999986,1,0,0,0,12,13,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,0,0,174,,1,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,17.675891180915816,21.376021350632314,27.738941860544216,29.621939672446068
2006-01-23,29.196784152476674,29.9846942635929,28.1688995801065,29.46475,29.46475,14894868.0,29.17,28.88,28.65,0.2900000000000027,0.23000000000000043,1,0,0,0,13,14,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,0,0,174,,1,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,17.675891180915816,21.376021350632314,27.738941860544216,29.621939672446068
2006-01-30,29.464758481618745,32.02447199059533,29.196788754604945,30.288664,30.288664,21313563.0,29.73,29.17,28.88,0.5599999999999987,0.2900000000000027,1,0,0,0,14,15,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,0,0,174,,1,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,17.675891180915816,21.376021350632314,27.738941860544216,29.621939672446068
2006-02-06,30.396648660566644,31.99648206451613,29.996692757138135,30.824597999999998,30.824597999999998,12236364.0,30.28,29.73,29.17,0.5500000000000007,0.5599999999999987,1,0,0,0,15,16,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,0,0,174,,1,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,17.675891180915816,21.376021350632314,27.738941860544216,29.621939672446068
2006-02-13,30.82460064817799,30.996581682026658,28.836820420253613,29.288773,29.288773,23225676.0,29.78,30.28,29.73,-0.5,0.5500000000000007,0,0,0,1,16,1,17.675891180915816,23.88439419509645,29.996692757138135,31.99648206451613,0,188,174,189.0,-1,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822,17.675891180915816,21.376021350632314,31.456543105278378,33.14155885579822
2006-02-20,29.32877581447283,30.75661810265666,27.105014775259914,29.984703000000003,29.984703000000003,17983128.0,29.88,29.78,30.28,0.09999999999999787,-0.5,0,0,1,0,1,2,27.105014775259914,30.75661810265666,29.996692757138135,31.99648206451613,190,0,190,189.0,1,17.675891180915816,23.88439419509645,29.996692757138135,31.99648206451613,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822
2006-02-27,29.864711771380698,31.596525545013478,28.928817493629822,31.088583,31.088583,16583493.0,30.49,29.88,29.78,0.6099999999999994,0.09999999999999787,1,0,0,0,2,3,27.105014775259914,30.75661810265666,29.996692757138135,31.99648206451613,0,0,190,189.0,1,27.105014775259914,30.75661810265666,29.996692757138135,31.99648206451613,17.675891180915816,23.88439419509645,31.456543105278378,33.14155885579822
2006-03-06,31.06457994129875,31.636516988549058,29.328768938485926,30.208672999999997,30.208672999999997,18584562.0,30.35,30.49,29.88,-0.13999999999999702,0.6099999999999994,0,0,0,1,3,1,27.105014775259914,30.75661810265666,27.105014775259914,31.99648206451613,0,188,190,192.0,-1,27.105014775259914,30.75661810265666,29.996692757138135,31.99648206451613,17.675891180915816,23.88439419509645,29.996692757138135,31.99648206451613
2006-03-13,30.664623686764063,33.064356173072554,30.264667713284524,32.184452,32.184452,24651720.0,31.27,30.35,30.49,0.9199999999999982,-0.13999999999999702,0,0,1,0,1,2,27.105014775259914,31.636516988549058,31.456543105278378,33.14155885579822,190,188,193,188.0,1,27.105014775259914,30.75661810265666,27.105014775259914,31.99648206451613,27.105014775259914,30.75661810265666,27.105014775259914,31.99648206451613
2006-03-20,32.688404470811605,32.836385786507776,30.208671320359617,32.196457,32.196457,21604878.0,31.73,31.27,30.35,0.46000000000000085,0.9199999999999982,1,0,0,0,2,3,27.105014775259914,31.636516988549058,31.456543105278378,33.14155885579822,0,0,193,188.0,1,27.105014775259914,31.636516988549058,31.456543105278378,33.14155885579822,27.105014775259914,30.75661810265666,27.105014775259914,31.99648206451613
2006-03-27,32.664392936604365,33.568307364178246,31.648505094180578,33.064362,33.064362,13377549.0,32.4,31.73,31.27,0.6699999999999982,0.46000000000000085,1,0,0,0,3,4,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,0,0,193,,1,27.105014775259914,31.636516988549058,31.456543105278378,33.14155885579822,27.105014775259914,30.75661810265666,31.456543105278378,33.14155885579822
2006-04-03,33.30433005937343,35.9960355121511,32.79638053520709,34.32822,34.32822,17393550.0,33.36,32.4,31.73,0.9600000000000009,0.6699999999999982,1,0,0,0,4,5,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,0,0,193,,1,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,27.105014775259914,30.75661810265666,31.456543105278378,33.14155885579822
2006-04-10,34.55618985288883,35.408101737153096,31.1965657305378,34.088249,34.088249,11393907.0,33.73,33.36,32.4,0.36999999999999744,0.9600000000000009,1,0,0,0,5,6,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,0,0,193,,1,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,27.105014775259914,30.75661810265666,31.456543105278378,33.14155885579822
2006-04-17,34.39621304807805,35.99604354427875,33.876268692876266,35.488094,35.488094,12281031.0,34.61,33.73,33.36,0.8800000000000026,0.36999999999999744,1,0,0,0,6,7,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,0,0,193,,1,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,27.105014775259914,30.75661810265666,31.456543105278378,33.14155885579822
2006-04-24,35.32810448813349,42.76729384509541,33.596303029907546,41.555428000000006,41.555428000000006,33149412.0,38.08,34.61,33.73,3.469999999999999,0.8800000000000026,1,0,0,0,7,8,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495,0,0,193,,1,27.105014775259914,31.636516988549058,34.81335560359864,36.92513810059607,27.105014775259914,30.75661810265666,34.81335560359864,36.92513810059607
2006-05-01,42.66330397546703,43.43521902390128,39.263671421292244,41.63541,41.63541,13730553.0,39.86,38.08,34.61,1.7800000000000011,3.469999999999999,1,0,0,0,8,9,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495,0,0,193,,1,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495,27.105014775259914,30.75661810265666,34.81335560359864,36.92513810059607
2006-05-08,41.63540378566522,46.34289693697702,40.56752245067308,45.486992,45.486992,19611018.0,42.67,39.86,38.08,2.8100000000000023,1.7800000000000011,1,0,0,0,9,10,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495,0,0,193,,1,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495,27.105014775259914,30.75661810265666,34.81335560359864,36.92513810059607
2006-05-15,46.12692492185655,46.222913559118474,35.23611238898961,35.876041,35.876041,41263050.0,39.27,42.67,39.86,-3.3999999999999986,2.8100000000000023,0,0,0,1,10,1,27.105014775259914,31.636516988549058,39.263671421292244,46.34289693697702,0,200,193,202.0,-1,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495,27.105014775259914,30.75661810265666,36.955933332898304,47.04402322960495
2006-05-22,36.67595947172781,40.527535310409405,28.556855985394858,40.007591,40.007591,31735293.0,39.64,39.27,42.67,0.36999999999999744,-3.3999999999999986,0,0,1,0,1,2,28.556855985394858,40.527535310409405,39.263671421292244,46.34289693697702,203,0,203,202.0,1,27.105014775259914,31.636516988549058,39.263671421292244,46.34289693697702,27.105014775259914,31.636516988549058,36.955933332898304,47.04402322960495
2006-05-29,40.58353092317827,41.32744898791933,32.54442110268432,34.528197999999996,34.528197999999996,29406144.0,37.08,39.64,39.27,-2.5600000000000023,0.36999999999999744,0,0,0,1,2,1,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702,0,200,203,204.0,-1,28.556855985394858,40.527535310409405,39.263671421292244,46.34289693697702,27.105014775259914,31.636516988549058,39.263671421292244,46.34289693697702
2006-06-05,35.8480561107301,36.19601863676348,29.356767084110388,33.16835,33.16835,28478148.0,35.13,37.08,39.64,-1.9499999999999957,-2.5600000000000023,0,1,0,0,3,2,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702,0,0,203,204.0,-1,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702,27.105014775259914,31.636516988549058,39.263671421292244,46.34289693697702
2006-06-12,33.32832976187073,36.2640022133351,30.156676957393017,34.288222999999995,34.288222999999995,25525302.0,34.71,35.13,37.08,-0.4200000000000017,-1.9499999999999957,0,1,0,0,4,3,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702,0,0,203,204.0,-1,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702,27.105014775259914,31.636516988549058,39.263671421292244,46.34289693697702
2006-06-19,34.12824964028214,36.923723742374904,33.064364975704855,36.813156,36.813156,13491624.0,35.76,34.71,35.13,1.0499999999999972,-0.4200000000000017,0,0,1,0,1,4,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,205,0,207,204.0,1,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702,28.556855985394858,40.527535310409405,39.263671421292244,46.34289693697702
2006-06-26,36.57974826172803,39.96623026004945,34.49135027164026,38.848324,38.848324,20150721.0,37.3,35.76,34.71,1.5399999999999991,1.0499999999999972,1,0,0,0,2,5,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,0,0,207,204.0,1,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,28.556855985394858,40.527535310409405,39.263671421292244,46.34289693697702
2006-07-03,39.25781704139948,39.831097627243565,36.85410107559758,37.439674,37.439674,11672427.0,37.37,37.3,35.76,0.07000000000000028,1.5399999999999991,1,0,0,0,3,6,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,0,0,207,204.0,1,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,28.556855985394858,40.527535310409405,39.263671421292244,46.34289693697702
2006-07-10,37.46834799765363,41.35849426979789,37.29226723657176,40.158695,40.158695,16384767.0,38.77,37.37,37.3,1.4000000000000057,0.07000000000000028,1,0,0,0,4,7,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,0,0,207,204.0,1,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,28.556855985394858,40.527535310409405,39.263671421292244,46.34289693697702
2006-07-17,38.11124139404763,40.89577257346659,35.216144274831876,35.736195,35.736195,23873853.0,37.25,38.77,37.37,-1.5200000000000031,1.4000000000000057,0,0,0,1,5,1,29.356767084110388,36.2640022133351,36.85410107559758,41.35849426979789,0,209,207,211.0,-1,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702
2006-07-24,35.71982295498095,38.15218338833325,34.532300849524084,36.567471000000005,36.567471000000005,14360508.0,36.91,37.25,38.77,-0.3400000000000034,-1.5200000000000031,0,1,0,0,6,2,29.356767084110388,36.2640022133351,36.85410107559758,41.35849426979789,0,0,207,211.0,-1,29.356767084110388,36.2640022133351,36.85410107559758,41.35849426979789,28.556855985394858,40.527535310409405,28.556855985394858,46.34289693697702
2006-07-31,36.85410735258003,37.26359743427537,35.736197251592046,36.989239000000005,36.989239000000005,8799231.0,36.95,36.91,37.25,0.04000000000000625,-0.3400000000000034,0,0,1,0,1,3,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789,205,0,213,211.0,1,29.356767084110388,36.2640022133351,36.85410107559758,41.35849426979789,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702
2006-08-07,37.05885849363315,38.0129713600186,36.579755838165376,37.128471000000005,37.128471000000005,7757835.0,37.04,36.95,36.91,0.0899999999999963,0.04000000000000625,1,0,0,0,2,4,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789,0,0,213,211.0,1,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702
2006-08-14,37.181707176324025,39.31104645427163,36.93600981094228,38.602627000000005,38.602627000000005,12281790.0,37.82,37.04,36.95,0.7800000000000011,0.0899999999999963,1,0,0,0,3,5,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789,0,0,213,211.0,1,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789,29.356767084110388,36.2640022133351,28.556855985394858,46.34289693697702
2006-08-21,38.90155936240267,39.024408029928544,36.64936247577183,37.603474,37.603474,10879764.0,37.71,37.82,37.04,-0.10999999999999943,0.7800000000000011,0,0,0,1,4,1,29.356767084110388,41.35849426979789,35.736197251592046,39.31104645427163,0,213,213,216.0,-1,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789,29.356767084110388,36.2640022133351,36.85410107559758,41.35849426979789
2006-08-28,37.98838052645284,38.19313280723983,36.98924305546015,37.345496999999995,37.345496999999995,4893360.0,37.53,37.71,37.82,-0.17999999999999972,-0.10999999999999943,0,1,0,0,5,2,29.356767084110388,41.35849426979789,35.736197251592046,39.31104645427163,0,0,213,216.0,-1,29.356767084110388,41.35849426979789,35.736197251592046,39.31104645427163,29.356767084110388,36.2640022133351,36.85410107559758,41.35849426979789
2006-09-04,37.64442728949188,39.8310821628171,37.53795903773377,38.205421,38.205421,15235437.0,37.87,37.53,37.71,0.3399999999999963,-0.17999999999999972,0,0,1,0,1,3,36.98924305546015,38.19313280723983,36.85410107559758,41.35849426979789,217,215,218,215.0,1,29.356767084110388,41.35849426979789,35.736197251592046,39.31104645427163,29.356767084110388,41.35849426979789,35.736197251592046,39.31104645427163
2006-09-11,38.49206297400815,39.96622565192128,35.94093843894088,37.660801,37.660801,9160653.0,37.76,37.87,37.53,-0.10999999999999943,0.3399999999999963,0,0,0,1,2,1,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128,217,213,217,219.0,-1,36.98924305546015,38.19313280723983,36.85410107559758,41.35849426979789,36.98924305546015,38.19313280723983,36.85410107559758,41.35849426979789
2006-09-18,37.74270368526354,38.73776288144636,36.85410922873563,37.415112,37.415112,9750732.0,37.59,37.76,37.87,-0.1699999999999946,-0.10999999999999943,0,1,0,0,3,2,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128,0,0,217,219.0,-1,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128,36.98924305546015,38.19313280723983,36.85410107559758,41.35849426979789
2006-09-25,37.537954642184225,38.49206742591711,37.046568266030384,37.345496999999995,37.345496999999995,7472016.0,37.47,37.59,37.76,-0.12000000000000455,-0.1699999999999946,0,1,0,0,4,3,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128,0,0,217,219.0,-1,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128,36.98924305546015,38.19313280723983,36.85410107559758,41.35849426979789
2006-10-02,37.3454797772557,39.31104243039475,36.71896100670398,38.205421,38.205421,7517703.0,37.84,37.47,37.59,0.37000000000000455,-0.12000000000000455,0,0,1,0,1,4,35.94093843894088,39.96622565192128,35.736197251592046,39.96622565192128,217,0,222,219.0,1,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789
2006-10-09,39.03669410735564,39.31105483716955,37.26359841607314,38.356926,38.356926,8294403.0,38.1,37.84,37.47,0.259999999999998,0.37000000000000455,1,0,0,0,2,5,35.94093843894088,39.96622565192128,35.736197251592046,39.96622565192128,0,0,222,219.0,1,35.94093843894088,39.96622565192128,35.736197251592046,39.96622565192128,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789
2006-10-16,38.901553865963,41.11280654906696,35.94093889043832,40.060417,40.060417,17185926.0,39.08,38.1,37.84,0.9799999999999969,0.259999999999998,1,0,0,0,3,6,35.94093843894088,39.96622565192128,36.85410107559758,41.35849426979789,0,218,222,218.0,1,35.94093843894088,39.96622565192128,35.736197251592046,39.96622565192128,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128
2006-10-23,39.896620053320454,40.592744575538305,39.58539913348731,39.814716,39.814716,4119936.0,39.45,39.08,38.1,0.37000000000000455,0.9799999999999969,1,0,0,0,4,7,35.94093843894088,39.96622565192128,36.85410107559758,41.35849426979789,0,0,222,218.0,1,35.94093843894088,39.96622565192128,36.85410107559758,41.35849426979789,29.356767084110388,41.35849426979789,35.736197251592046,39.96622565192128
2006-10-30,39.58540065747119,42.84494975810332,39.31104315443592,41.854565,41.854565,25320063.0,40.65,39.45,39.08,1.1999999999999957,0.37000000000000455,1,0,0,0,5,8,35.94093843894088,39.96622565192128,28.556855985394858,46.34289693697702,0,210,222,210.0,1,35.94093843894088,39.96622565192128,36.85410107559758,41.35849426979789,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789
2006-11-06,42.24304634490583,42.7860706287041,40.55966626096075,41.131931,41.131931,10201101.0,40.89,40.65,39.45,0.240000000000002,1.1999999999999957,1,0,0,0,6,9,35.94093843894088,39.96622565192128,28.556855985394858,46.34289693697702,0,0,222,210.0,1,35.94093843894088,39.96622565192128,28.556855985394858,46.34289693697702,29.356767084110388,41.35849426979789,36.85410107559758,41.35849426979789
2006-11-13,41.4911644113701,42.30152062759147,38.48365324129186,38.918071999999995,38.918071999999995,16249851.0,39.9,40.89,40.65,-0.990000000000002,0.240000000000002,0,0,0,1,7,1,35.94093843894088,39.96622565192128,40.55966626096075,42.7860706287041,0,227,222,228.0,-1,35.94093843894088,39.96622565192128,28.556855985394858,46.34289693697702,29.356767084110388,41.35849426979789,28.556855985394858,46.34289693697702
2006-11-20,38.98489674868362,40.88130360426838,38.22048618947368,40.2798,40.2798,17827893.0,40.09,39.9,40.89,0.19000000000000483,-0.990000000000002,0,0,1,0,1,2,38.22048618947368,40.88130360426838,40.55966626096075,42.7860706287041,229,0,229,228.0,1,35.94093843894088,39.96622565192128,40.55966626096075,42.7860706287041,35.94093843894088,39.96622565192128,28.556855985394858,46.34289693697702
2006-11-27,40.65574112333623,41.967355334559755,38.95984007147826,41.102695000000004,41.102695000000004,13440525.0,40.6,40.09,39.9,0.509999999999998,0.19000000000000483,1,0,0,0,2,3,38.22048618947368,40.88130360426838,40.55966626096075,42.7860706287041,0,0,229,228.0,1,38.22048618947368,40.88130360426838,40.55966626096075,42.7860706287041,35.94093843894088,39.96622565192128,28.556855985394858,46.34289693697702
2006-12-04,41.353318342683274,41.353318342683274,39.264771615466906,39.778557,39.778557,9470574.0,40.19,40.6,40.09,-0.4100000000000037,0.509999999999998,0,0,0,1,3,1,38.22048618947368,40.88130360426838,38.22048618947368,42.7860706287041,0,227,229,231.0,-1,38.22048618947368,40.88130360426838,40.55966626096075,42.7860706287041,35.94093843894088,39.96622565192128,40.55966626096075,42.7860706287041
2006-12-11,39.778563950311565,41.74179352787658,38.333281422981145,41.048389,41.048389,12059895.0,40.62,40.19,40.6,0.4299999999999997,-0.4100000000000037,0,0,1,0,1,2,38.22048618947368,41.967355334559755,38.22048618947368,42.7860706287041,229,0,232,231.0,1,38.22048618947368,40.88130360426838,38.22048618947368,42.7860706287041,38.22048618947368,40.88130360426838,40.55966626096075,42.7860706287041
2006-12-18,41.04839191555875,41.424332043009116,39.014137287819075,40.129428999999995,40.129428999999995,5118423.0,40.37,40.62,40.19,-0.25,0.4299999999999997,0,0,0,1,2,1,38.22048618947368,41.967355334559755,38.22048618947368,42.7860706287041,0,227,232,233.0,-1,38.22048618947368,41.967355334559755,38.22048618947368,42.7860706287041,38.22048618947368,40.88130360426838,40.55966626096075,42.7860706287041
2006-12-25,40.655743511221566,44.59891323664425,39.84956264854514,40.906357,40.906357,4349052.0,40.64,40.37,40.62,0.2700000000000031,-0.25,0,0,1,0,1,2,38.22048618947368,41.967355334559755,28.556855985394858,46.34289693697702,229,227,234,227.0,1,38.22048618947368,41.967355334559755,38.22048618947368,42.7860706287041,38.22048618947368,40.88130360426838,38.22048618947368,42.7860706287041
2007-01-01,41.073452,43.63818972734667,40.93560677442069,42.259747,42.259747,6974481.0,41.45,40.64,40.37,0.8100000000000023,0.2700000000000031,1,0,0,0,2,3,38.22048618947368,41.967355334559755,28.556855985394858,46.34289693697702,0,0,234,227.0,1,38.22048618947368,41.967355334559755,28.556855985394858,46.34289693697702,38.22048618947368,40.88130360426838,38.22048618947368,42.7860706287041
2007-01-08,42.57721514307068,43.14947845811288,40.94813979068096,42.827839000000004,42.827839000000004,8299491.0,42.14,41.45,40.64,0.6899999999999977,0.8100000000000023,1,0,0,0,3,4,38.22048618947368,41.967355334559755,28.556855985394858,46.34289693697702,0,0,234,227.0,1,38.22048618947368,41.967355334559755,28.556855985394858,46.34289693697702,38.22048618947368,40.88130360426838,38.22048618947368,42.7860706287041
2007-01-15,43.37086047637768,49.56968363724291,42.39759466009,47.130257,47.130257,27460323.0,44.63,42.14,41.45,2.490000000000002,0.6899999999999977,1,0,0,0,4,5,38.22048618947368,41.967355334559755,46.637354126099005,54.5266520009672,0,0,234,,1,38.22048618947368,41.967355334559755,28.556855985394858,46.34289693697702,38.22048618947368,40.88130360426838,28.556855985394858,46.34289693697702
2007-01-22,47.58972838326168,47.70250847897454,21.251011443564224,21.449423,21.449423,20335634.0,33.04,44.63,42.14,-11.590000000000003,2.490000000000002,0,0,0,1,5,1,17.675891180915816,23.88439419509645,38.22048618947368,49.56968363724291,189,227,189,238.0,-1,38.22048618947368,41.967355334559755,46.637354126099005,54.5266520009672,38.22048618947368,41.967355334559755,46.637354126099005,54.5266520009672
2007-01-29,43.44186428449331,43.608949213315675,40.72676206200817,41.833690999999995,41.833690999999995,7308890.0,37.44,33.04,44.63,4.399999999999999,-11.590000000000003,0,0,1,0,1,2,40.72676206200817,43.608949213315675,38.22048618947368,49.56968363724291,239,0,239,238.0,1,17.675891180915816,23.88439419509645,38.22048618947368,49.56968363724291,17.675891180915816,23.88439419509645,46.637354126099005,54.5266520009672
